1034,933
1159,618
636,934
575,764
485,719
410,586
561,567
282,595
90,531
174,664
145,776
69,840
58,858
89,861
225,743
234,712
245,769
465,935
506,948
739,353
640,234
630,97
728,112
742,130
561,105
564,168
500,155
449,179
373,138
359,70
215,87
221,5
114,153
283,254
376,255
393,196
343,326
470,355
474,374
506,397
562,385
598,370
634,365
616,309
558,249
532,298
980,76
1017,55
1019,158
